#ies_format_version: 1.0
#file: 20250724_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250724;	113228;	1753336948.000;	       err32
20250724;	113232;	1753336952.000;	       err32
20250724;	113236;	1753336956.000;	       err32
20250724;	113240;	1753336960.000;	       err32
20250724;	113244;	1753336964.000;	       err32
20250724;	113248;	1753336968.000;	       err32
20250724;	113252;	1753336972.000;	       err32
20250724;	113256;	1753336976.000;	       err32
20250724;	113300;	1753336980.000;	       err32
20250724;	113304;	1753336984.000;	       err32
20250724;	113308;	1753336988.000;	       err32
20250724;	113312;	1753336992.000;	       err32
20250724;	113316;	1753336996.000;	       err32
20250724;	113320;	1753337000.000;	       err32
20250724;	113324;	1753337004.000;	       err32
20250724;	113328;	1753337008.000;	       err32
20250724;	113332;	1753337012.000;	       err32
20250724;	113336;	1753337016.000;	       err32
20250724;	113340;	1753337020.000;	       err32
20250724;	113344;	1753337024.000;	       err32
20250724;	113348;	1753337028.000;	       err32
20250724;	113352;	1753337032.000;	       err32
20250724;	113356;	1753337036.000;	       err32
20250724;	113400;	1753337040.000;	       err32
20250724;	113404;	1753337044.000;	       err32
20250724;	113408;	1753337048.000;	       err32
20250724;	113412;	1753337052.000;	       err32
20250724;	113416;	1753337056.000;	       err32
20250724;	113420;	1753337060.000;	       err32
20250724;	113424;	1753337064.000;	       err32
20250724;	113428;	1753337068.000;	       err32
20250724;	113432;	1753337072.000;	       err32
20250724;	113436;	1753337076.000;	       err32
20250724;	113440;	1753337080.000;	       err32
20250724;	113444;	1753337084.000;	       err32
20250724;	113448;	1753337088.000;	       err32
20250724;	113452;	1753337092.000;	       err32
20250724;	113456;	1753337096.000;	       err32
20250724;	113500;	1753337100.000;	       err32
20250724;	113504;	1753337104.000;	       err32
20250724;	113508;	1753337108.000;	       err32
20250724;	113512;	1753337112.000;	       err32
20250724;	113516;	1753337116.000;	       err32
20250724;	113520;	1753337120.000;	       err32
20250724;	113524;	1753337124.000;	       err32
20250724;	113528;	1753337128.000;	       err32
20250724;	113532;	1753337132.000;	       err32
20250724;	113536;	1753337136.000;	       err32
20250724;	113540;	1753337140.000;	       err32
20250724;	113544;	1753337144.000;	       err32
20250724;	113548;	1753337148.000;	       err32
20250724;	113552;	1753337152.000;	       err32
20250724;	113556;	1753337156.000;	       err32
20250724;	113600;	1753337160.000;	       err32
20250724;	113604;	1753337164.000;	       err32
20250724;	113608;	1753337168.000;	       err32
20250724;	113612;	1753337172.000;	       err32
20250724;	113616;	1753337176.000;	       err32
20250724;	113620;	1753337180.000;	       err32
20250724;	113624;	1753337184.000;	       err32
20250724;	113628;	1753337188.000;	       err32
20250724;	113632;	1753337192.000;	       err32
20250724;	113636;	1753337196.000;	       err32
20250724;	113640;	1753337200.000;	       err32
20250724;	113644;	1753337204.000;	       err32
20250724;	113648;	1753337208.000;	       err32
20250724;	113652;	1753337212.000;	       err32
20250724;	113656;	1753337216.000;	       err32
20250724;	113700;	1753337220.000;	       err32
20250724;	113704;	1753337224.000;	       err32
20250724;	113708;	1753337228.000;	       err32
20250724;	113712;	1753337232.000;	       err32
20250724;	113716;	1753337236.000;	       err32
20250724;	113720;	1753337240.000;	       err32
20250724;	113724;	1753337244.000;	       err32
20250724;	113728;	1753337248.000;	       err32
20250724;	113732;	1753337252.000;	       err32
20250724;	113736;	1753337256.000;	       err32
20250724;	113740;	1753337260.000;	       err32
20250724;	113744;	1753337264.000;	       err32
20250724;	113748;	1753337268.000;	       err32
20250724;	113752;	1753337272.000;	       err32
20250724;	113756;	1753337276.000;	       err32
20250724;	113800;	1753337280.000;	       err32
20250724;	113804;	1753337284.000;	       err32
20250724;	113808;	1753337288.000;	       err32
20250724;	113812;	1753337292.000;	       err32
20250724;	113816;	1753337296.000;	       err32
20250724;	113820;	1753337300.000;	       err32
20250724;	113824;	1753337304.000;	       err32
20250724;	113828;	1753337308.000;	       err32
20250724;	113832;	1753337312.000;	       err32
20250724;	113836;	1753337316.000;	       err32
20250724;	113840;	1753337320.000;	       err32
20250724;	113844;	1753337324.000;	       err32
20250724;	113848;	1753337328.000;	       err32
20250724;	113852;	1753337332.000;	       err32
20250724;	113856;	1753337336.000;	       err32
20250724;	113900;	1753337340.000;	       err32
20250724;	113904;	1753337344.000;	       err32
20250724;	113908;	1753337348.000;	       err32
20250724;	113912;	1753337352.000;	       err32
20250724;	113916;	1753337356.000;	       err32
20250724;	113920;	1753337360.000;	       err32
20250724;	113924;	1753337364.000;	       err32
20250724;	113928;	1753337368.000;	       err32
20250724;	113932;	1753337372.000;	       err32
20250724;	113936;	1753337376.000;	       err32
20250724;	113940;	1753337380.000;	       err32
20250724;	113944;	1753337384.000;	       err32
20250724;	113948;	1753337388.000;	       err32
20250724;	113952;	1753337392.000;	       err32
20250724;	113956;	1753337396.000;	       err32
20250724;	114000;	1753337400.000;	       err32
20250724;	114004;	1753337404.000;	       err32
20250724;	114008;	1753337408.000;	       err32
20250724;	114012;	1753337412.000;	       err32
20250724;	114016;	1753337416.000;	       err32
20250724;	114020;	1753337420.000;	       err32
20250724;	114024;	1753337424.000;	           0
20250724;	114028;	1753337428.000;	         102
20250724;	114032;	1753337432.000;	         102
20250724;	114036;	1753337436.000;	         103
20250724;	114040;	1753337440.000;	         104
20250724;	114044;	1753337444.000;	         105
20250724;	114048;	1753337448.000;	         106
20250724;	114052;	1753337452.000;	         106
20250724;	114056;	1753337456.000;	         107
20250724;	114100;	1753337460.000;	         108
20250724;	114104;	1753337464.000;	         109
20250724;	114108;	1753337468.000;	         110
20250724;	114112;	1753337472.000;	         110
20250724;	114116;	1753337476.000;	         111
20250724;	114120;	1753337480.000;	         112
20250724;	114124;	1753337484.000;	         113
20250724;	114128;	1753337488.000;	         114
20250724;	114132;	1753337492.000;	         114
20250724;	114136;	1753337496.000;	         115
20250724;	114140;	1753337500.000;	         116
20250724;	114144;	1753337504.000;	         117
20250724;	114148;	1753337508.000;	         118
20250724;	114152;	1753337512.000;	         118
20250724;	114156;	1753337516.000;	         119
20250724;	114200;	1753337520.000;	         120
20250724;	114204;	1753337524.000;	         121
20250724;	114208;	1753337528.000;	         122
20250724;	114212;	1753337532.000;	         122
20250724;	114216;	1753337536.000;	         123
20250724;	114220;	1753337540.000;	         124
20250724;	114224;	1753337544.000;	         125
20250724;	114228;	1753337548.000;	         126
20250724;	114232;	1753337552.000;	         126
20250724;	114236;	1753337556.000;	         127
20250724;	114240;	1753337560.000;	         128
20250724;	114244;	1753337564.000;	         129
20250724;	114248;	1753337568.000;	         130
20250724;	114252;	1753337572.000;	         130
20250724;	114256;	1753337576.000;	         131
20250724;	114300;	1753337580.000;	         132
20250724;	114304;	1753337584.000;	         133
20250724;	114308;	1753337588.000;	         134
20250724;	114312;	1753337592.000;	         134
20250724;	114316;	1753337596.000;	         135
20250724;	114320;	1753337600.000;	         136
20250724;	114324;	1753337604.000;	         137
20250724;	114328;	1753337608.000;	         138
20250724;	114332;	1753337612.000;	         138
20250724;	114336;	1753337616.000;	         139
20250724;	114340;	1753337620.000;	         140
20250724;	114344;	1753337624.000;	         141
20250724;	114348;	1753337628.000;	         142
20250724;	114352;	1753337632.000;	         142
20250724;	114356;	1753337636.000;	         143
20250724;	114400;	1753337640.000;	         144
20250724;	114404;	1753337644.000;	         145
20250724;	114408;	1753337648.000;	         146
20250724;	114412;	1753337652.000;	         146
20250724;	114416;	1753337656.000;	         147
20250724;	114420;	1753337660.000;	         148
20250724;	114424;	1753337664.000;	         149
20250724;	114428;	1753337668.000;	         150
20250724;	114432;	1753337672.000;	         150
20250724;	114436;	1753337676.000;	         151
20250724;	114440;	1753337680.000;	         152
20250724;	114444;	1753337684.000;	         153
20250724;	114448;	1753337688.000;	         154
20250724;	114452;	1753337692.000;	         154
20250724;	114456;	1753337696.000;	       err17
20250724;	114500;	1753337700.000;	       err17
20250724;	114504;	1753337704.000;	       err17
20250724;	114508;	1753337708.000;	       err17
20250724;	114512;	1753337712.000;	       err17
20250724;	114516;	1753337716.000;	       err17
20250724;	114520;	1753337720.000;	       err17
20250724;	114524;	1753337724.000;	       err17
20250724;	114528;	1753337728.000;	       err17
20250724;	114532;	1753337732.000;	       err17
20250724;	114536;	1753337736.000;	       err17
20250724;	114540;	1753337740.000;	       err17
20250724;	114544;	1753337744.000;	       err17
20250724;	114548;	1753337748.000;	       err17
20250724;	114552;	1753337752.000;	       err17
20250724;	114556;	1753337756.000;	       err17
20250724;	114600;	1753337760.000;	       err17
20250724;	114604;	1753337764.000;	       err17
20250724;	114608;	1753337768.000;	       err17
20250724;	114612;	1753337772.000;	       err17
20250724;	114616;	1753337776.000;	       err17
20250724;	114620;	1753337780.000;	       err17
20250724;	114624;	1753337784.000;	       err17
20250724;	114628;	1753337788.000;	       err17
20250724;	114632;	1753337792.000;	       err32
20250724;	114636;	1753337796.000;	       err32
20250724;	114640;	1753337800.000;	       err32
20250724;	114644;	1753337804.000;	       err32
20250724;	114648;	1753337808.000;	       err32
20250724;	114652;	1753337812.000;	       err32
20250724;	114656;	1753337816.000;	       err32
20250724;	114700;	1753337820.000;	       err32
20250724;	114704;	1753337824.000;	       err32
20250724;	114708;	1753337828.000;	       err32
20250724;	114712;	1753337832.000;	       err32
20250724;	114716;	1753337836.000;	       err32
20250724;	114720;	1753337840.000;	       err32
20250724;	114724;	1753337844.000;	       err32
20250724;	114728;	1753337848.000;	       err32
20250724;	114732;	1753337852.000;	       err32
20250724;	114736;	1753337856.000;	       err32
20250724;	114740;	1753337860.000;	       err32
20250724;	114744;	1753337864.000;	       err32
20250724;	114748;	1753337868.000;	       err32
20250724;	114752;	1753337872.000;	       err32
20250724;	114756;	1753337876.000;	       err32
20250724;	114800;	1753337880.000;	       err32
20250724;	114804;	1753337884.000;	       err32
20250724;	114808;	1753337888.000;	       err32
20250724;	114812;	1753337892.000;	       err32
20250724;	114816;	1753337896.000;	       err32
20250724;	114820;	1753337900.000;	       err32
20250724;	114824;	1753337904.000;	       err32
20250724;	114828;	1753337908.000;	       err32
20250724;	114832;	1753337912.000;	       err32
20250724;	114836;	1753337916.000;	       err32
20250724;	114840;	1753337920.000;	       err32
20250724;	114844;	1753337924.000;	       err32
20250724;	114848;	1753337928.000;	       err32
20250724;	114852;	1753337932.000;	       err32
20250724;	114856;	1753337936.000;	       err32
20250724;	114900;	1753337940.000;	       err32
20250724;	114904;	1753337944.000;	       err32
20250724;	114908;	1753337948.000;	       err32
20250724;	114912;	1753337952.000;	       err32
20250724;	114916;	1753337956.000;	       err32
20250724;	114920;	1753337960.000;	       err32
20250724;	114924;	1753337964.000;	       err32
20250724;	114928;	1753337968.000;	       err32
20250724;	114932;	1753337972.000;	       err32
20250724;	114936;	1753337976.000;	       err32
20250724;	114940;	1753337980.000;	       err32
20250724;	114944;	1753337984.000;	       err32
20250724;	114948;	1753337988.000;	       err32
20250724;	114952;	1753337992.000;	       err32
20250724;	114956;	1753337996.000;	       err32
20250724;	115000;	1753338000.000;	       err32
20250724;	115004;	1753338004.000;	       err32
20250724;	115008;	1753338008.000;	       err32
20250724;	115012;	1753338012.000;	       err32
20250724;	115016;	1753338016.000;	       err32
20250724;	115020;	1753338020.000;	       err32
20250724;	115024;	1753338024.000;	       err32
20250724;	115028;	1753338028.000;	       err32
20250724;	115032;	1753338032.000;	       err32
20250724;	115036;	1753338036.000;	       err32
20250724;	115040;	1753338040.000;	       err32
20250724;	115044;	1753338044.000;	       err32
20250724;	115048;	1753338048.000;	       err32
20250724;	115052;	1753338052.000;	       err32
20250724;	115056;	1753338056.000;	       err32
20250724;	115100;	1753338060.000;	       err32
20250724;	115104;	1753338064.000;	       err32
20250724;	115108;	1753338068.000;	       err32
20250724;	115112;	1753338072.000;	       err32
20250724;	115116;	1753338076.000;	       err32
20250724;	115120;	1753338080.000;	       err32
20250724;	115124;	1753338084.000;	       err32
20250724;	115128;	1753338088.000;	       err32
20250724;	115132;	1753338092.000;	       err32
20250724;	115136;	1753338096.000;	       err32
20250724;	115140;	1753338100.000;	       err32
20250724;	115144;	1753338104.000;	       err32
20250724;	115148;	1753338108.000;	       err32
20250724;	115152;	1753338112.000;	       err32
20250724;	115156;	1753338116.000;	       err32
20250724;	115200;	1753338120.000;	       err32
20250724;	115204;	1753338124.000;	       err32
20250724;	115208;	1753338128.000;	       err32
20250724;	115212;	1753338132.000;	       err32
20250724;	115216;	1753338136.000;	       err32
20250724;	115220;	1753338140.000;	       err32
20250724;	115224;	1753338144.000;	       err32
20250724;	115228;	1753338148.000;	       err32
20250724;	115232;	1753338152.000;	       err32
20250724;	115236;	1753338156.000;	       err32
